mode,date,tap,time,count
ferry,20160728,off,17:00,686
ferry,20160728,off,08:00,895
ferry,20160728,off,16:00,634
ferry,20160728,off,21:15,83
ferry,20160728,off,23:15,114
ferry,20160728,off,20:00,95
ferry,20160728,off,12:30,404
ferry,20160728,off,12:15,486
ferry,20160728,off,09:30,232
ferry,20160728,off,07:00,206
ferry,20160728,off,14:45,441
ferry,20160728,off,14:15,360
ferry,20160728,off,08:45,842
ferry,20160728,off,09:15,462
ferry,20160728,off,22:15,99
ferry,20160728,off,10:00,372
ferry,20160728,off,14:30,605
ferry,20160728,off,18:15,863
ferry,20160728,off,18:30,473
ferry,20160728,off,-1,731
ferry,20160728,off,15:30,649
ferry,20160728,off,20:45,121
ferry,20160728,off,07:45,1075
ferry,20160728,off,23:00,53
ferry,20160728,off,08:15,887
ferry,20160726,on,19:00,153
ferry,20160726,on,13:30,472
ferry,20160726,on,12:00,284
ferry,20160726,on,15:45,483
ferry,20160726,on,10:45,394
ferry,20160726,on,06:00,78
ferry,20160726,on,11:45,344
ferry,20160726,on,16:30,637
ferry,20160726,on,22:45,78
ferry,20160726,on,09:45,378
ferry,20160726,on,19:45,128
ferry,20160726,on,11:00,416
ferry,20160726,on,16:15,491
ferry,20160726,on,21:00,39
ferry,20160726,on,14:00,459
ferry,20160726,on,22:00,102
ferry,20160726,on,07:15,739
ferry,20160726,on,17:30,714
ferry,20160726,on,20:30,113
ferry,20160726,on,10:15,346
ferry,20160726,on,17:15,1013
ferry,20160726,on,08:30,637
ferry,20160726,on,10:30,456
ferry,20160726,on,09:00,361
ferry,20160726,on,07:30,759
ferry,20160726,on,20:15,57
ferry,20160726,on,06:30,168
ferry,20160726,on,13:45,429
ferry,20160726,on,18:00,599
ferry,20160726,on,06:45,294
ferry,20160726,on,11:15,420
ferry,20160726,on,18:45,354
ferry,20160726,on,11:30,397
ferry,20160726,on,15:15,485
ferry,20160726,on,19:15,178
ferry,20160726,on,19:30,72
ferry,20160726,on,06:15,144
ferry,20160726,on,15:00,515
ferry,20160726,on,21:45,57
ferry,20160726,on,12:45,434
ferry,20160726,on,13:15,474
ferry,20160726,on,16:45,613
ferry,20160726,on,17:45,909
ferry,20160726,on,17:00,751
ferry,20160726,on,08:00,1141
ferry,20160726,on,16:00,595
ferry,20160726,on,21:15,111
ferry,20160726,on,13:00,419
ferry,20160726,on,20:00,39
ferry,20160726,on,12:30,307
ferry,20160726,on,12:15,390
ferry,20160726,on,09:30,280
ferry,20160726,on,07:00,388
ferry,20160726,on,14:45,464
ferry,20160726,on,14:15,467
ferry,20160726,on,08:45,386
ferry,20160726,on,09:15,274
ferry,20160726,on,23:30,57
ferry,20160726,on,10:00,268
ferry,20160726,on,14:30,509
ferry,20160726,on,18:15,592
ferry,20160726,on,18:30,426
ferry,20160726,on,-1,544
ferry,20160726,on,15:30,573
ferry,20160726,on,20:45,52
ferry,20160726,on,07:45,1270
ferry,20160726,on,08:15,849
ferry,20160726,off,19:00,420
ferry,20160726,off,13:30,422
ferry,20160726,off,12:00,488
ferry,20160726,off,15:45,461
ferry,20160726,off,10:45,304
ferry,20160726,off,12:45,369
ferry,20160726,off,00:00,54
ferry,20160726,off,11:45,359
ferry,20160726,off,16:30,547
ferry,20160726,off,09:45,274
ferry,20160726,off,19:45,143
ferry,20160726,off,11:00,491
ferry,20160726,off,16:15,574
ferry,20160726,off,21:30,42
ferry,20160726,off,21:00,123
ferry,20160726,off,14:00,585
ferry,20160726,off,07:15,295
ferry,20160726,off,22:30,103
ferry,20160726,off,17:30,672
ferry,20160726,off,20:30,52
ferry,20160726,off,10:15,264
ferry,20160726,off,17:15,752
ferry,20160726,off,08:30,1091
ferry,20160726,off,10:30,312
ferry,20160726,off,09:00,361
ferry,20160726,off,07:30,404
ferry,20160726,off,06:30,154
ferry,20160726,off,13:45,411
ferry,20160726,off,18:00,823
ferry,20160726,off,06:45,117
ferry,20160726,off,11:15,358
ferry,20160726,off,18:45,508
ferry,20160726,off,11:30,393
ferry,20160726,off,15:15,488
ferry,20160726,off,19:15,286
ferry,20160726,off,19:30,193
ferry,20160726,off,20:15,105
ferry,20160726,off,15:00,515
ferry,20160726,off,21:45,103
ferry,20160726,off,13:00,372
ferry,20160726,off,13:15,351
ferry,20160726,off,16:45,554
ferry,20160726,off,17:45,861
ferry,20160726,off,17:00,678
ferry,20160726,off,08:00,450
ferry,20160726,off,16:00,504
ferry,20160726,off,21:15,52
ferry,20160726,off,23:15,74
ferry,20160726,off,20:00,84
ferry,20160726,off,12:30,324
ferry,20160726,off,12:15,323
ferry,20160726,off,09:30,260
ferry,20160726,off,07:00,231
ferry,20160726,off,14:45,390
ferry,20160726,off,14:15,362
ferry,20160726,off,08:45,990
ferry,20160726,off,09:15,394
ferry,20160726,off,22:15,66
ferry,20160726,off,10:00,347
ferry,20160726,off,14:30,575
ferry,20160726,off,18:15,938
ferry,20160726,off,18:30,603
ferry,20160726,off,-1,525
ferry,20160726,off,15:30,576
ferry,20160726,off,20:45,46
ferry,20160726,off,07:45,994
ferry,20160726,off,08:15,1506
ferry,20160729,on,19:00,231
ferry,20160729,on,13:30,608
ferry,20160729,on,12:00,498
ferry,20160729,on,15:45,657
ferry,20160729,on,10:45,575
ferry,20160729,on,06:00,105
ferry,20160729,on,00:00,56
ferry,20160729,on,11:45,511
ferry,20160729,on,16:30,834
ferry,20160729,on,22:45,232
ferry,20160729,on,09:45,497
ferry,20160729,on,19:45,214
ferry,20160729,on,11:00,631
ferry,20160729,on,16:15,661
ferry,20160729,on,21:30,81
ferry,20160729,on,21:00,79
ferry,20160729,on,14:00,718
ferry,20160729,on,22:00,231
ferry,20160729,on,07:15,638
ferry,20160729,on,22:30,68
ferry,20160729,on,17:30,827
ferry,20160729,on,20:30,196
ferry,20160729,on,10:15,429
ferry,20160729,on,17:15,1057
ferry,20160729,on,08:30,697
ferry,20160729,on,10:30,509
ferry,20160729,on,09:00,455
ferry,20160729,on,07:30,707
ferry,20160729,on,20:15,151
ferry,20160729,on,06:30,154
ferry,20160729,on,13:45,535
ferry,20160729,on,18:00,593
ferry,20160729,on,06:45,290
ferry,20160729,on,11:15,547
ferry,20160729,on,18:45,422
ferry,20160729,on,11:30,549
ferry,20160729,on,15:15,593
ferry,20160729,on,19:15,304
ferry,20160729,on,19:30,166
ferry,20160729,on,06:15,141
ferry,20160729,on,15:00,688
ferry,20160729,on,21:45,156
ferry,20160729,on,12:45,532
ferry,20160729,on,13:15,529
ferry,20160729,on,16:45,741
ferry,20160729,on,17:45,860
ferry,20160729,on,17:00,1007
ferry,20160729,on,08:00,1090
ferry,20160729,on,16:00,836
ferry,20160729,on,21:15,234
ferry,20160729,on,23:15,48
ferry,20160729,on,13:00,649
ferry,20160729,on,20:00,85
ferry,20160729,on,12:30,487
ferry,20160729,on,12:15,390
ferry,20160729,on,09:30,346
ferry,20160729,on,07:00,340
ferry,20160729,on,14:45,607
ferry,20160729,on,14:15,527
ferry,20160729,on,08:45,431
ferry,20160729,on,09:15,311
ferry,20160729,on,23:30,99
ferry,20160729,on,22:15,91
ferry,20160729,on,10:00,423
ferry,20160729,on,14:30,673
ferry,20160729,on,18:15,552
ferry,20160729,on,18:30,431
ferry,20160729,on,-1,755
ferry,20160729,on,15:30,749
ferry,20160729,on,20:45,87
ferry,20160729,on,07:45,1103
ferry,20160729,on,08:15,787
ferry,20160729,off,19:00,549
ferry,20160729,off,13:30,590
ferry,20160729,off,12:00,731
ferry,20160729,off,15:45,508
ferry,20160729,off,10:45,487
ferry,20160729,off,12:45,362
ferry,20160729,off,00:00,107
ferry,20160729,off,11:45,427
ferry,20160729,off,16:30,742
ferry,20160729,off,22:45,46
ferry,20160729,off,09:45,309
ferry,20160729,off,19:45,288
ferry,20160729,off,11:00,543
ferry,20160729,off,16:15,915
ferry,20160729,off,21:30,154
ferry,20160729,off,21:00,150
ferry,20160729,off,14:00,724
ferry,20160729,off,22:00,96
ferry,20160729,off,07:15,273
ferry,20160729,off,22:30,251
ferry,20160729,off,17:30,841
ferry,20160729,off,20:30,127
ferry,20160729,off,10:15,321
ferry,20160729,off,17:15,916
ferry,20160729,off,08:30,1174
ferry,20160729,off,10:30,424
ferry,20160729,off,09:00,447
ferry,20160729,off,07:30,377
ferry,20160729,off,06:30,170
ferry,20160729,off,13:45,588
ferry,20160729,off,18:00,944
ferry,20160729,off,23:45,36
ferry,20160729,off,06:45,106
ferry,20160729,off,11:15,234
ferry,20160729,off,18:45,500
ferry,20160729,off,11:30,565
ferry,20160729,off,00:30,60
ferry,20160729,off,15:15,764
ferry,20160729,off,19:15,284
ferry,20160729,off,19:30,254
ferry,20160729,off,20:15,224
ferry,20160729,off,15:00,588
ferry,20160729,off,21:45,157
ferry,20160729,off,13:00,511
ferry,20160729,off,13:15,442
ferry,20160729,off,16:45,598
ferry,20160729,off,17:45,1066
ferry,20160729,off,17:00,998
ferry,20160729,off,08:00,725
ferry,20160729,off,16:00,648
ferry,20160729,off,21:15,74
ferry,20160729,off,23:15,221
ferry,20160729,off,20:00,132
ferry,20160729,off,12:30,622
ferry,20160729,off,12:15,379
ferry,20160729,off,09:30,298
ferry,20160729,off,07:00,224
ferry,20160729,off,14:45,458
ferry,20160729,off,14:15,390
ferry,20160729,off,08:45,871
ferry,20160729,off,09:15,391
ferry,20160729,off,23:30,36
ferry,20160729,off,22:15,168
ferry,20160729,off,10:00,473
ferry,20160729,off,14:30,791
ferry,20160729,off,18:15,720
ferry,20160729,off,18:30,591
ferry,20160729,off,-1,1056
ferry,20160729,off,15:30,748
ferry,20160729,off,20:45,112
ferry,20160729,off,07:45,916
ferry,20160729,off,23:00,91
ferry,20160729,off,08:15,967
ferry,20160731,on,19:00,310
ferry,20160731,on,13:30,1352
ferry,20160731,on,12:00,1077
ferry,20160731,on,19:15,392
ferry,20160731,on,10:45,1351
ferry,20160731,on,12:45,1584
ferry,20160731,on,11:45,1562
ferry,20160731,on,16:30,1647
ferry,20160731,on,22:45,74
ferry,20160731,on,09:45,731
ferry,20160731,on,19:45,219
ferry,20160731,on,11:00,1229
ferry,20160731,on,16:15,1531
ferry,20160731,on,14:00,1425
ferry,20160731,on,22:00,114
ferry,20160731,on,07:15,47
ferry,20160731,on,17:30,1063
ferry,20160731,on,20:30,163
ferry,20160731,on,10:15,1111
ferry,20160731,on,17:15,1050
ferry,20160731,on,08:30,272
ferry,20160731,on,10:30,1121
ferry,20160731,on,09:00,340
ferry,20160731,on,15:45,1715
ferry,20160731,on,13:45,1557
ferry,20160731,on,18:00,703
ferry,20160731,on,15:30,1706
ferry,20160731,on,14:45,1501
ferry,20160731,on,18:45,308
ferry,20160731,on,11:30,1238
ferry,20160731,on,15:15,1645
ferry,20160731,on,09:30,601
ferry,20160731,on,19:30,87
ferry,20160731,on,20:15,139
ferry,20160731,on,15:00,1664
ferry,20160731,on,21:45,38
ferry,20160731,on,13:00,1206
ferry,20160731,on,13:15,1377
ferry,20160731,on,16:45,1335
ferry,20160731,on,17:45,964
ferry,20160731,on,08:00,77
ferry,20160731,on,16:00,1690
ferry,20160731,on,21:15,117
ferry,20160731,on,20:00,85
ferry,20160731,on,12:30,1270
ferry,20160731,on,12:15,1404
ferry,20160731,on,11:15,1242
ferry,20160731,on,21:00,44
ferry,20160731,on,17:00,1574
ferry,20160731,on,14:15,1599
ferry,20160731,on,08:45,307
ferry,20160731,on,09:15,469
ferry,20160731,on,10:00,709
ferry,20160731,on,14:30,1676
ferry,20160731,on,18:15,542
ferry,20160731,on,18:30,527
ferry,20160731,on,-1,1763
ferry,20160731,on,20:45,69
ferry,20160731,on,07:45,76
ferry,20160731,on,08:15,132
ferry,20160731,off,19:00,611
ferry,20160731,off,13:30,1517
ferry,20160731,off,12:00,1107
ferry,20160731,off,19:15,247
ferry,20160731,off,15:15,1364
ferry,20160731,off,12:45,1240
ferry,20160731,off,11:45,1311
ferry,20160731,off,16:30,2017
ferry,20160731,off,09:45,552
ferry,20160731,off,19:45,356
ferry,20160731,off,11:00,962
ferry,20160731,off,16:15,1729
ferry,20160731,off,14:00,1417
ferry,20160731,off,21:15,65
ferry,20160731,off,22:30,112
ferry,20160731,off,17:30,1615
ferry,20160731,off,20:30,120
ferry,20160731,off,10:15,621
ferry,20160731,off,17:15,1475
ferry,20160731,off,08:30,68
ferry,20160731,off,10:30,865
ferry,20160731,off,09:00,189
ferry,20160731,off,07:30,39
ferry,20160731,off,15:45,1454
ferry,20160731,off,13:45,1302
ferry,20160731,off,18:00,1102
ferry,20160731,off,15:30,1972
ferry,20160731,off,14:45,1528
ferry,20160731,off,18:45,486
ferry,20160731,off,11:30,1503
ferry,20160731,off,09:30,375
ferry,20160731,off,19:30,363
ferry,20160731,off,20:15,218
ferry,20160731,off,15:00,1569
ferry,20160731,off,21:45,140
ferry,20160731,off,13:00,1332
ferry,20160731,off,13:15,1353
ferry,20160731,off,16:45,1480
ferry,20160731,off,17:45,1076
ferry,20160731,off,10:45,906
ferry,20160731,off,16:00,1782
ferry,20160731,off,23:15,66
ferry,20160731,off,20:00,126
ferry,20160731,off,12:30,1369
ferry,20160731,off,12:15,1259
ferry,20160731,off,11:15,1214
ferry,20160731,off,21:00,179
ferry,20160731,off,17:00,1563
ferry,20160731,off,14:15,1222
ferry,20160731,off,08:45,151
ferry,20160731,off,09:15,284
ferry,20160731,off,10:00,550
ferry,20160731,off,14:30,1724
ferry,20160731,off,18:15,765
ferry,20160731,off,18:30,1100
ferry,20160731,off,-1,1519
ferry,20160731,off,20:45,71
ferry,20160731,off,07:45,38
ferry,20160731,off,08:15,93
ferry,20160730,on,19:00,224
ferry,20160730,on,13:30,818
ferry,20160730,on,12:00,726
ferry,20160730,on,19:15,310
ferry,20160730,on,10:45,801
ferry,20160730,on,12:45,908
ferry,20160730,on,00:00,67
ferry,20160730,on,11:45,783
ferry,20160730,on,16:30,1011
ferry,20160730,on,22:45,217
ferry,20160730,on,09:45,514
ferry,20160730,on,19:45,233
ferry,20160730,on,11:00,761
ferry,20160730,on,16:15,972
ferry,20160730,on,21:30,55
ferry,20160730,on,14:00,778
ferry,20160730,on,22:00,169
ferry,20160730,on,07:15,78
ferry,20160730,on,22:30,86
ferry,20160730,on,17:30,683
ferry,20160730,on,20:30,207
ferry,20160730,on,10:15,711
ferry,20160730,on,17:15,607
ferry,20160730,on,08:30,189
ferry,20160730,on,10:30,610
ferry,20160730,on,09:00,258
ferry,20160730,on,07:30,77
ferry,20160730,on,15:45,897
ferry,20160730,on,13:45,1069
ferry,20160730,on,18:00,397
ferry,20160730,on,-1,870
ferry,20160730,on,14:45,984
ferry,20160730,on,18:45,182
ferry,20160730,on,11:30,819
ferry,20160730,on,15:15,914
ferry,20160730,on,09:30,342
ferry,20160730,on,19:30,92
ferry,20160730,on,20:15,176
ferry,20160730,on,15:00,870
ferry,20160730,on,21:45,91
ferry,20160730,on,13:00,684
ferry,20160730,on,13:15,920
ferry,20160730,on,16:45,881
ferry,20160730,on,17:45,566
ferry,20160730,on,08:00,95
ferry,20160730,on,16:00,982
ferry,20160730,on,21:15,199
ferry,20160730,on,23:15,58
ferry,20160730,on,20:00,96
ferry,20160730,on,12:30,847
ferry,20160730,on,12:15,998
ferry,20160730,on,11:15,900
ferry,20160730,on,21:00,55
ferry,20160730,on,17:00,890
ferry,20160730,on,14:15,915
ferry,20160730,on,08:45,198
ferry,20160730,on,09:15,346
ferry,20160730,on,23:30,147
ferry,20160730,on,22:15,68
ferry,20160730,on,10:00,559
ferry,20160730,on,14:30,931
ferry,20160730,on,18:15,349
ferry,20160730,on,18:30,388
ferry,20160730,on,06:45,55
ferry,20160730,on,15:30,972
ferry,20160730,on,20:45,91
ferry,20160730,on,07:45,124
ferry,20160730,on,08:15,154
ferry,20160730,off,19:00,404
ferry,20160730,off,13:30,903
ferry,20160730,off,12:00,677
ferry,20160730,off,10:45,701
ferry,20160730,off,12:45,1002
ferry,20160730,off,00:00,157
ferry,20160730,off,11:45,919
ferry,20160730,off,16:30,1080
ferry,20160730,off,22:45,45
ferry,20160730,off,09:45,428
ferry,20160730,off,19:45,281
ferry,20160730,off,11:00,580
ferry,20160730,off,16:15,952
ferry,20160730,off,21:30,77
ferry,20160730,off,00:45,41
ferry,20160730,off,21:00,177
ferry,20160730,off,14:00,717
ferry,20160730,off,22:00,48
ferry,20160730,off,07:15,35
ferry,20160730,off,22:30,198
ferry,20160730,off,17:30,1014
ferry,20160730,off,20:30,129
ferry,20160730,off,10:15,548
ferry,20160730,off,17:15,777
ferry,20160730,off,08:30,90
ferry,20160730,off,10:30,520
ferry,20160730,off,09:00,139
ferry,20160730,off,07:30,48
ferry,20160730,off,15:45,954
ferry,20160730,off,13:45,942
ferry,20160730,off,18:00,635
ferry,20160730,off,15:30,989
ferry,20160730,off,11:15,762
ferry,20160730,off,18:45,352
ferry,20160730,off,11:30,791
ferry,20160730,off,00:30,76
ferry,20160730,off,15:15,876
ferry,20160730,off,19:15,227
ferry,20160730,off,19:30,218
ferry,20160730,off,20:15,173
ferry,20160730,off,15:00,877
ferry,20160730,off,21:45,162
ferry,20160730,off,13:00,764
ferry,20160730,off,13:15,781
ferry,20160730,off,16:45,969
ferry,20160730,off,17:45,742
ferry,20160730,off,17:00,997
ferry,20160730,off,08:00,44
ferry,20160730,off,16:00,885
ferry,20160730,off,21:15,116
ferry,20160730,off,23:15,224
ferry,20160730,off,20:00,134
ferry,20160730,off,12:30,771
ferry,20160730,off,12:15,824
ferry,20160730,off,09:30,263
ferry,20160730,off,07:00,37
ferry,20160730,off,14:45,967
ferry,20160730,off,14:15,1063
ferry,20160730,off,08:45,155
ferry,20160730,off,09:15,236
ferry,20160730,off,23:45,36
ferry,20160730,off,22:15,106
ferry,20160730,off,10:00,258
ferry,20160730,off,14:30,814
ferry,20160730,off,18:15,520
ferry,20160730,off,18:30,448
ferry,20160730,off,-1,799
ferry,20160730,off,20:45,168
ferry,20160730,off,07:45,105
ferry,20160730,off,23:00,80
ferry,20160730,off,08:15,125
ferry,20160727,on,19:00,163
ferry,20160727,on,13:30,428
ferry,20160727,on,12:00,317
ferry,20160727,on,15:45,466
ferry,20160727,on,10:45,406
ferry,20160727,on,06:00,88
ferry,20160727,on,11:45,402
ferry,20160727,on,16:30,675
ferry,20160727,on,22:45,114
ferry,20160727,on,09:45,396
ferry,20160727,on,19:45,151
ferry,20160727,on,11:00,387
ferry,20160727,on,16:15,543
ferry,20160727,on,21:00,45
ferry,20160727,on,14:00,442
ferry,20160727,on,22:00,100
ferry,20160727,on,07:15,756
ferry,20160727,on,22:30,37
ferry,20160727,on,17:30,726
ferry,20160727,on,20:30,132
ferry,20160727,on,10:15,447
ferry,20160727,on,17:15,977
ferry,20160727,on,08:30,645
ferry,20160727,on,10:30,407
ferry,20160727,on,09:00,401
ferry,20160727,on,07:30,766
ferry,20160727,on,20:15,101
ferry,20160727,on,06:30,161
ferry,20160727,on,13:45,476
ferry,20160727,on,18:00,549
ferry,20160727,on,06:45,309
ferry,20160727,on,11:15,511
ferry,20160727,on,18:45,329
ferry,20160727,on,11:30,357
ferry,20160727,on,15:15,462
ferry,20160727,on,19:15,181
ferry,20160727,on,19:30,89
ferry,20160727,on,06:15,140
ferry,20160727,on,15:00,532
ferry,20160727,on,21:45,50
ferry,20160727,on,12:45,354
ferry,20160727,on,13:15,420
ferry,20160727,on,16:45,601
ferry,20160727,on,17:45,909
ferry,20160727,on,17:00,738
ferry,20160727,on,08:00,1068
ferry,20160727,on,16:00,550
ferry,20160727,on,21:15,144
ferry,20160727,on,13:00,353
ferry,20160727,on,20:00,54
ferry,20160727,on,12:30,364
ferry,20160727,on,12:15,346
ferry,20160727,on,09:30,343
ferry,20160727,on,07:00,384
ferry,20160727,on,14:45,463
ferry,20160727,on,14:15,443
ferry,20160727,on,08:45,367
ferry,20160727,on,09:15,289
ferry,20160727,on,22:15,35
ferry,20160727,on,10:00,349
ferry,20160727,on,14:30,494
ferry,20160727,on,18:15,576
ferry,20160727,on,18:30,305
ferry,20160727,on,-1,596
ferry,20160727,on,15:30,513
ferry,20160727,on,20:45,59
ferry,20160727,on,07:45,1240
ferry,20160727,on,08:15,806
ferry,20160727,off,19:00,375
ferry,20160727,off,13:30,292
ferry,20160727,off,12:00,501
ferry,20160727,off,15:45,487
ferry,20160727,off,10:45,327
ferry,20160727,off,12:45,299
ferry,20160727,off,00:00,38
ferry,20160727,off,11:45,391
ferry,20160727,off,16:30,542
ferry,20160727,off,09:45,339
ferry,20160727,off,19:45,157
ferry,20160727,off,11:00,516
ferry,20160727,off,16:15,553
ferry,20160727,off,21:30,61
ferry,20160727,off,21:00,151
ferry,20160727,off,14:00,528
ferry,20160727,off,07:15,359
ferry,20160727,off,22:30,108
ferry,20160727,off,17:30,685
ferry,20160727,off,20:30,51
ferry,20160727,off,10:15,330
ferry,20160727,off,17:15,714
ferry,20160727,off,08:30,1177
ferry,20160727,off,10:30,362
ferry,20160727,off,09:00,349
ferry,20160727,off,07:30,382
ferry,20160727,off,20:15,153
ferry,20160727,off,06:30,152
ferry,20160727,off,13:45,414
ferry,20160727,off,18:00,767
ferry,20160727,off,06:45,103
ferry,20160727,off,11:15,326
ferry,20160727,off,18:45,527
ferry,20160727,off,11:30,437
ferry,20160727,off,15:15,471
ferry,20160727,off,19:15,259
ferry,20160727,off,19:30,175
ferry,20160727,off,06:15,35
ferry,20160727,off,15:00,493
ferry,20160727,off,21:45,131
ferry,20160727,off,13:00,399
ferry,20160727,off,13:15,309
ferry,20160727,off,16:45,611
ferry,20160727,off,17:45,950
ferry,20160727,off,17:00,665
ferry,20160727,off,08:00,768
ferry,20160727,off,16:00,505
ferry,20160727,off,21:15,36
ferry,20160727,off,23:15,104
ferry,20160727,off,20:00,68
ferry,20160727,off,12:30,350
ferry,20160727,off,12:15,382
ferry,20160727,off,09:30,237
ferry,20160727,off,07:00,241
ferry,20160727,off,14:45,487
ferry,20160727,off,14:15,389
ferry,20160727,off,08:45,809
ferry,20160727,off,09:15,368
ferry,20160727,off,22:15,60
ferry,20160727,off,10:00,363
ferry,20160727,off,14:30,473
ferry,20160727,off,18:15,920
ferry,20160727,off,18:30,418
ferry,20160727,off,-1,605
ferry,20160727,off,15:30,516
ferry,20160727,off,20:45,86
ferry,20160727,off,07:45,1011
ferry,20160727,off,23:00,41
ferry,20160727,off,08:15,1140
ferry,20160725,on,19:00,134
ferry,20160725,on,13:30,440
ferry,20160725,on,12:00,299
ferry,20160725,on,15:45,410
ferry,20160725,on,10:45,339
ferry,20160725,on,06:00,85
ferry,20160725,on,11:45,434
ferry,20160725,on,16:30,678
ferry,20160725,on,22:45,90
ferry,20160725,on,09:45,355
ferry,20160725,on,19:45,130
ferry,20160725,on,11:00,323
ferry,20160725,on,16:15,508
ferry,20160725,on,14:00,452
ferry,20160725,on,22:00,65
ferry,20160725,on,07:15,667
ferry,20160725,on,17:30,773
ferry,20160725,on,20:30,85
ferry,20160725,on,10:15,261
ferry,20160725,on,17:15,947
ferry,20160725,on,08:30,597
ferry,20160725,on,10:30,326
ferry,20160725,on,09:00,280
ferry,20160725,on,07:30,760
ferry,20160725,on,20:15,57
ferry,20160725,on,06:30,152
ferry,20160725,on,13:45,390
ferry,20160725,on,18:00,591
ferry,20160725,on,06:45,271
ferry,20160725,on,11:15,380
ferry,20160725,on,18:45,348
ferry,20160725,on,11:30,339
ferry,20160725,on,15:15,423
ferry,20160725,on,19:15,144
ferry,20160725,on,19:30,78
ferry,20160725,on,06:15,125
ferry,20160725,on,15:00,398
ferry,20160725,on,21:45,38
ferry,20160725,on,12:45,343
ferry,20160725,on,13:15,340
ferry,20160725,on,16:45,561
ferry,20160725,on,17:45,949
ferry,20160725,on,17:00,770
ferry,20160725,on,08:00,1106
ferry,20160725,on,16:00,601
ferry,20160725,on,21:15,107
ferry,20160725,on,13:00,379
ferry,20160725,on,12:30,314
ferry,20160725,on,12:15,351
ferry,20160725,on,09:30,274
ferry,20160725,on,07:00,344
ferry,20160725,on,14:45,483
ferry,20160725,on,14:15,397
ferry,20160725,on,08:45,414
ferry,20160725,on,09:15,272
ferry,20160725,on,23:30,51
ferry,20160725,on,10:00,346
ferry,20160725,on,14:30,481
ferry,20160725,on,18:15,609
ferry,20160725,on,18:30,343
ferry,20160725,on,-1,498
ferry,20160725,on,15:30,597
ferry,20160725,on,07:45,961
ferry,20160725,on,08:15,870
ferry,20160725,off,19:00,413
ferry,20160725,off,13:30,330
ferry,20160725,off,12:00,372
ferry,20160725,off,15:45,473
ferry,20160725,off,10:45,267
ferry,20160725,off,12:45,355
ferry,20160725,off,00:00,41
ferry,20160725,off,11:45,347
ferry,20160725,off,16:30,570
ferry,20160725,off,09:45,227
ferry,20160725,off,19:45,129
ferry,20160725,off,11:00,380
ferry,20160725,off,16:15,472
ferry,20160725,off,21:30,41
ferry,20160725,off,21:00,83
ferry,20160725,off,14:00,502
ferry,20160725,off,07:15,250
ferry,20160725,off,22:30,78
ferry,20160725,off,17:30,664
ferry,20160725,off,20:30,58
ferry,20160725,off,10:15,338
ferry,20160725,off,17:15,690
ferry,20160725,off,08:30,1063
ferry,20160725,off,10:30,317
ferry,20160725,off,09:00,337
ferry,20160725,off,07:30,348
ferry,20160725,off,20:15,115
ferry,20160725,off,06:30,140
ferry,20160725,off,13:45,355
ferry,20160725,off,18:00,858
ferry,20160725,off,06:45,79
ferry,20160725,off,11:15,260
ferry,20160725,off,18:45,533
ferry,20160725,off,11:30,374
ferry,20160725,off,15:15,414
ferry,20160725,off,19:15,254
ferry,20160725,off,19:30,170
ferry,20160725,off,06:15,36
ferry,20160725,off,15:00,569
ferry,20160725,off,21:45,97
ferry,20160725,off,13:00,344
ferry,20160725,off,13:15,305
ferry,20160725,off,16:45,547
ferry,20160725,off,17:45,1018
ferry,20160725,off,17:00,665
ferry,20160725,off,08:00,844
ferry,20160725,off,16:00,568
ferry,20160725,off,23:15,87
ferry,20160725,off,20:00,66
ferry,20160725,off,12:30,393
ferry,20160725,off,12:15,365
ferry,20160725,off,09:30,197
ferry,20160725,off,07:00,232
ferry,20160725,off,14:45,326
ferry,20160725,off,14:15,305
ferry,20160725,off,08:45,990
ferry,20160725,off,09:15,401
ferry,20160725,off,22:15,36
ferry,20160725,off,10:00,296
ferry,20160725,off,14:30,485
ferry,20160725,off,18:15,901
ferry,20160725,off,18:30,562
ferry,20160725,off,-1,470
ferry,20160725,off,15:30,444
ferry,20160725,off,07:45,904
ferry,20160725,off,08:15,897
lightrail,20160728,on,19:00,298
lightrail,20160728,on,13:30,377
lightrail,20160728,on,12:00,268
lightrail,20160728,on,15:45,388
lightrail,20160728,on,10:45,251
lightrail,20160728,on,06:00,113
lightrail,20160728,on,11:45,268
lightrail,20160728,on,05:45,75
lightrail,20160728,on,22:45,143
lightrail,20160728,on,09:45,302
lightrail,20160728,on,19:45,202
lightrail,20160728,on,11:00,311
lightrail,20160728,on,16:15,479
lightrail,20160728,on,21:30,208
lightrail,20160728,on,23:30,48
lightrail,20160728,on,21:00,183
lightrail,20160728,on,14:00,378
lightrail,20160728,on,22:00,181
lightrail,20160728,on,07:15,343
lightrail,20160728,on,22:30,203
lightrail,20160728,on,17:30,749
lightrail,20160728,on,20:30,155
lightrail,20160728,on,10:15,266
lightrail,20160728,on,17:15,646
lightrail,20160728,on,08:30,784
lightrail,20160728,on,10:30,297
lightrail,20160728,on,09:00,446
lightrail,20160728,on,07:30,492
lightrail,20160728,on,20:15,230
lightrail,20160728,on,06:30,180
lightrail,20160728,on,13:45,347
lightrail,20160728,on,18:00,652
lightrail,20160728,on,15:30,422
lightrail,20160728,on,11:15,347
lightrail,20160728,on,18:45,378
lightrail,20160728,on,11:30,274
lightrail,20160728,on,15:15,545
lightrail,20160728,on,19:15,245
